product_name,brand,price,category,market_name,image_url,link,query_date
"Pack x5 cerveza artesanal tipo blonde ale 4.6º ibu 17, 473cc",Reto,16490,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/40feb32a-f4b1-4b98-afbd-fec80e630fb4.16da880f19e36db63fd125b6b37bb7b9.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/40feb32a-f4b1-4b98-afbd-fec80e630fb4.16da880f19e36db63fd125b6b37bb7b9.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/pack-x5-cerveza-artesanal-tipo-blonde-ale-4-6-ibu-17-473cc/00074585354461,2025-04-24 16:52:20
"Pack x12 cerveza artesanal - florida, 5,3° (hoppy ale) - 475 ml",Anfiteatro,29700,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/9fd21620-b5bb-4eac-86af-00daf00fd0a1.4f847720f552d5dc5aa88890cd827d8b.png?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/9fd21620-b5bb-4eac-86af-00daf00fd0a1.4f847720f552d5dc5aa88890cd827d8b.png?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/pack-x12-cerveza-artesanal-florida-5-3-hoppy-ale-475-ml/00073206483548,2025-04-24 16:52:20
"Pack x5 cerveza artesanal tipo catharina sour 4º ibu 0.5, 473cc",Reto,18590,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/8dc45d4f-87c7-49a7-8823-95c3d380b65a.ecc08e2596d1e27b2315d359916ef32c.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/8dc45d4f-87c7-49a7-8823-95c3d380b65a.ecc08e2596d1e27b2315d359916ef32c.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/pack-x5-cerveza-artesanal-tipo-catharina-sour-4-ibu-0-5-473cc/00079919206787,2025-04-24 16:52:20
Pack x 12 cerveza cero posibilidah 473 cc,Rural,43080,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/4d896da3-1ade-42eb-85f1-4850397be500.965f3ed8718880ff4b4c809b5811e5a0.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/4d896da3-1ade-42eb-85f1-4850397be500.965f3ed8718880ff4b4c809b5811e5a0.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/pack-x-12-cerveza-cero-posibilidah-473-cc/01780215000344,2025-04-24 16:52:20
"Pack x5 cerveza artesanal tipo gose con frambuesa 4,3º ibu 10, 473cc",Reto,18490,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/a123ca11-b5fa-4396-b1ed-bd7c08827b93.75f2f30ab9b1c74ceda6f7ba9db48474.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/a123ca11-b5fa-4396-b1ed-bd7c08827b93.75f2f30ab9b1c74ceda6f7ba9db48474.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/packs/pack-x5-cerveza-artesanal-tipo-gose-con-frambuesa-4-3-ibu-10-473cc/00074585354459,2025-04-24 16:52:20
"Pack x5 cerveza artesanal tipo hazy ipa 5º ibu 30, 473cc",Reto,19490,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/e86c8467-523a-4f0f-9d72-77dd7ac5fc90.d5a1d6fd0dd3b7b944e2ac036b2fb932.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/e86c8467-523a-4f0f-9d72-77dd7ac5fc90.d5a1d6fd0dd3b7b944e2ac036b2fb932.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/packs/pack-x5-cerveza-artesanal-tipo-hazy-ipa-5-ibu-30-473cc/00079919206788,2025-04-24 16:52:20
"Pack x12 cerveza artesanal - torpedera, 7° (stout) - 475 ml",Anfiteatro,27840,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/2ad79b4a-1f91-4dc8-b03a-329322e07457.748e208ad684f8e8b823925fc8320d5a.png?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/2ad79b4a-1f91-4dc8-b03a-329322e07457.748e208ad684f8e8b823925fc8320d5a.png?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/pack-x12-cerveza-artesanal-torpedera-7-stout-475-ml/00073206483543,2025-04-24 16:52:20
"Pack x12 cerveza artesanal - artillería, 6° (scottish ale) - 475 ml",Anfiteatro,27840,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/bf10cb99-beb9-4f05-baa9-394807757086.adb50d5bf18d72f9e91ecff056e6d8af.png?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/bf10cb99-beb9-4f05-baa9-394807757086.adb50d5bf18d72f9e91ecff056e6d8af.png?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/packs/pack-x12-cerveza-artesanal-artilleria-6-scottish-ale-475-ml/00073206483542,2025-04-24 16:52:20
"Pack x5 cerveza artesanal tipo amber ale 5.5º ibu 20, 473cc",Reto,16990,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/dc8fd8f0-2206-4114-8721-3ac3e8bf22c3.6cf0fcb7e3507d0c3b3fe18c0b2e2a13.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/dc8fd8f0-2206-4114-8721-3ac3e8bf22c3.6cf0fcb7e3507d0c3b3fe18c0b2e2a13.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/pack-x5-cerveza-artesanal-tipo-amber-ale-5-5-ibu-20-473cc/00074585354460,2025-04-24 16:52:20
Cerveza 5g quimera lager,Quimera,15990,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/53d61704-c50f-4e7c-951f-6dae4dfef79c.babff0c01828fb3e38b11fc49e77a8a3.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/53d61704-c50f-4e7c-951f-6dae4dfef79c.babff0c01828fb3e38b11fc49e77a8a3.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/cerveza-5g-quimera-lager/00780462221019,2025-04-24 16:52:20
"Pack x5 cerveza artesanal tipo stout 6.5º ibu 35, 473cc",Reto,17590,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/c0a48c6d-0f2a-44bb-8ff5-aeea8bfbd6cf.74ab4647b9d096e2983b6e93a45929c8.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/c0a48c6d-0f2a-44bb-8ff5-aeea8bfbd6cf.74ab4647b9d096e2983b6e93a45929c8.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/pack-x5-cerveza-artesanal-tipo-stout-6-5-ibu-35-473cc/00079919206789,2025-04-24 16:52:20
"Pack x12 cerveza artesanal - peral, 4,5° (blonde ale) - 475 ml",Anfiteatro,27840,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/9287062f-e2fc-49e1-b036-caea0c0fa89f.91f6bbba9674f103bca409ec93cb84b2.png?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/9287062f-e2fc-49e1-b036-caea0c0fa89f.91f6bbba9674f103bca409ec93cb84b2.png?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/pack-x12-cerveza-artesanal-peral-4-5-blonde-ale-475-ml/00073206483539,2025-04-24 16:52:21
Cerv pale ale 330cc quimera bot 330cc.,Quimera,15990,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/4d87eafb-ee1e-451f-b7b7-95c40c0d5c06.2a77a89f81b2c57fbe97e92de718d13b.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/4d87eafb-ee1e-451f-b7b7-95c40c0d5c06.2a77a89f81b2c57fbe97e92de718d13b.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/cerv-pale-ale-330cc-quimera-bot-330cc-/00780462221002,2025-04-24 16:52:21
Cerv amber ale 330cc quimera bot 330cc.,Quimera,15990,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/623d2695-52a9-4518-9f50-9197aa8cd7f0.ed271bcc9228ca3dd7818c255f3b59c0.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/623d2695-52a9-4518-9f50-9197aa8cd7f0.ed271bcc9228ca3dd7818c255f3b59c0.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/cerv-amber-ale-330cc-quimera-bot-330cc-/00780462221000,2025-04-24 16:52:21
Six pack cerveza botella 6un cusquena,Cusquena,6990,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/b6aeb85b-e8a2-415a-b7ee-daaadf480677.7958ba50567b5b7021374fd494c58fac.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/b6aeb85b-e8a2-415a-b7ee-daaadf480677.7958ba50567b5b7021374fd494c58fac.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/six-pack-cerveza-botella-6un-cusquena/00775374900122,2025-04-24 16:52:21
Pack 4 cervezas patagonia austral lager botella 330cc,Patagonia,7300,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/16dda1a0-4b01-4402-a2be-5ece0ef93cf1.8ae748ac7ffc86aede77c34eedb27552.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/16dda1a0-4b01-4402-a2be-5ece0ef93cf1.8ae748ac7ffc86aede77c34eedb27552.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/pack-4-cervezas-patagonia-austral-lager-botella-330cc/00780963410002,2025-04-24 16:52:21
Pack 4 cervezas patagonia austral red lager lata 470cc,Patagonia,7300,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/4ed33407-5212-4adc-86e1-672a6abafacf.8276bcf6a7d79dcb83a943d7ff9cec1a.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/4ed33407-5212-4adc-86e1-672a6abafacf.8276bcf6a7d79dcb83a943d7ff9cec1a.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/pack-4-cervezas-patagonia-austral-red-lager-lata-470cc/00780210000404,2025-04-24 16:52:21
Pack 24 cervezas kunstmann torobayo botellin 330cc,Kunstmann,39990,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/07fe2912-e7ed-48ae-9fdf-359943d5eb10.d8e39414efaada4e3d8fea27d2bf584e.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/07fe2912-e7ed-48ae-9fdf-359943d5eb10.d8e39414efaada4e3d8fea27d2bf584e.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/pack-24-cervezas-kunstmann-torobayo-botellin-330cc/00780210700139,2025-04-24 16:52:21
Pack 24 cervezas patagonia austral calafate botella 330cc,Patagonia,43990,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/8f6c0d85-2a4a-4158-a26b-98e8deb88561.307b3b0e1bfa5e7ab67eb41af901abbd.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/8f6c0d85-2a4a-4158-a26b-98e8deb88561.307b3b0e1bfa5e7ab67eb41af901abbd.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/pack-24-cervezas-patagonia-austral-calafate-botella-330cc/00780963410004,2025-04-24 16:52:21
Austral patagonia hoppy lager 470 4.8,Austral,33200,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/ca35e28f-28dd-4f42-b57a-460006423874.154fe0701d9b9c1cac027d4cbadffb11.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/ca35e28f-28dd-4f42-b57a-460006423874.154fe0701d9b9c1cac027d4cbadffb11.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/austral-patagonia-hoppy-lager-470-4-8/00780210000402,2025-04-24 16:52:21
Austral patagonia red lager 470 4.8,Austral,33200,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/db2c29e7-7426-4ac8-8988-d23b0e49bece.eb8e3176f82b46bc90cd101d08ebfc8e.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/db2c29e7-7426-4ac8-8988-d23b0e49bece.eb8e3176f82b46bc90cd101d08ebfc8e.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/austral-patagonia-red-lager-470-4-8/00780210000400,2025-04-24 16:52:21
Pack 6 cervezas cusqueña dorada latón 710cc,Cusqueña,9990,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/21def377-806a-4827-b12d-13f7ec9f2fdb.5210d706aa221804e4e16e286e00b9f6.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/21def377-806a-4827-b12d-13f7ec9f2fdb.5210d706aa221804e4e16e286e00b9f6.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/pack-6-cervezas-cusquena-dorada-laton-710cc/00780213000233,2025-04-24 16:52:21
Cerveza artesanal golden ale x4,Mauco,11990,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/1cd195b0-602a-49f0-a06d-f9c0a64e08c0.2bd48ac2ad0bc67eb729b443bba8cb3a.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/1cd195b0-602a-49f0-a06d-f9c0a64e08c0.2bd48ac2ad0bc67eb729b443bba8cb3a.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/cerveza-artesanal-golden-ale-x4/00065952557966,2025-04-24 16:52:21
Cerveza artesanal session ipa x4,Mauco,13490,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/1fb84c26-20a4-400b-8959-2793683a35ad.f5e3165da5df91c1305a1be6162c1351.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/1fb84c26-20a4-400b-8959-2793683a35ad.f5e3165da5df91c1305a1be6162c1351.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/cerveza-artesanal-session-ipa-x4/00065952557969,2025-04-24 16:52:21
Pack x 12 cerveza 500cc sipa,Mauco,37990,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/ee4fa2ae-3d93-4984-8bfa-26d6b50e8f2f.c45340d64f86467448062c9538a3a742.png?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/ee4fa2ae-3d93-4984-8bfa-26d6b50e8f2f.c45340d64f86467448062c9538a3a742.png?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/pack-x-12-cerveza-500cc-sipa/00073718623404,2025-04-24 16:52:21
Cerveza artesanal russian imperial stout ale x4,Mauco,13490,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/363d0d48-1021-4eac-8201-fd8dd691334a.c89904a72ee19e2ba4fa188526036151.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/363d0d48-1021-4eac-8201-fd8dd691334a.c89904a72ee19e2ba4fa188526036151.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/cerveza-artesanal-russian-imperial-stout-ale-x4/00073718623391,2025-04-24 16:52:21
Pack x 12 cerveza 500cc scotch,Mauco,35990,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/f23fd648-259e-429e-a1f1-3240f19792b0.8488ae4bf6dcf460ea0f70ec368c7959.png?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/f23fd648-259e-429e-a1f1-3240f19792b0.8488ae4bf6dcf460ea0f70ec368c7959.png?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/pack-x-12-cerveza-500cc-scotch/00065952557974,2025-04-24 16:52:21
Pack x 12 cerveza 500cc golden,Mauco,33990,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/c10f72f4-2901-4830-bb0f-13598e641194.a4af952d55632087534d5690de0e7988.png?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/c10f72f4-2901-4830-bb0f-13598e641194.a4af952d55632087534d5690de0e7988.png?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/pack-x-12-cerveza-500cc-golden/00073718623402,2025-04-24 16:52:21
Pack x 12 cerveza 500cc ris,Mauco,37990,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/2a465e91-62f0-4be5-b362-3108e34e562f.2d250aeeb2c22001a33f5929110ec39b.png?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/2a465e91-62f0-4be5-b362-3108e34e562f.2d250aeeb2c22001a33f5929110ec39b.png?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/pack-x-12-cerveza-500cc-ris/00073718623405,2025-04-24 16:52:21
Pack x 12 cerveza 500cc ipa doble,Mauco,41990,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/07c4359b-5d68-410d-ba00-ac619f70906c.39893c763f3753e05f45df4a21ed5003.png?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/07c4359b-5d68-410d-ba00-ac619f70906c.39893c763f3753e05f45df4a21ed5003.png?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/pack-x-12-cerveza-500cc-ipa-doble/00061414327467,2025-04-24 16:52:21
Pack cerveza premium x4,Mauco,13490,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/5642f000-a748-4b10-bbb1-287a993213ef.c10284f88cc2885e0a05faf1bb22afcd.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/5642f000-a748-4b10-bbb1-287a993213ef.c10284f88cc2885e0a05faf1bb22afcd.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/packs/pack-cerveza-premium-x4/00073718623395,2025-04-24 16:52:21
Cerveza artesanal scotch ale x4,Mauco,12990,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/47c7f81f-8676-4dd5-a9c2-6b703be47f82.4e758687420d703999542704826f5558.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/47c7f81f-8676-4dd5-a9c2-6b703be47f82.4e758687420d703999542704826f5558.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/cerveza-artesanal-scotch-ale-x4/00065952557967,2025-04-24 16:52:21
Pack 12 cervezas cerdos voladores brown ale 330cc,Barcelona beer,28990,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/9c804d7f-d21e-40eb-a959-e421827c5c1e.940253f98077df0f0eb8165b2f7ebad4.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/9c804d7f-d21e-40eb-a959-e421827c5c1e.940253f98077df0f0eb8165b2f7ebad4.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/pack-12-cervezas-cerdos-voladores-brown-ale-330cc/00843701366813,2025-04-24 16:52:21
Pack 12 cervezas barcelona beer lager 330cc,Barcelona beer,28990,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/dd4413d7-2e09-44cb-a552-8edc0a5a5e76.19c39877ae4d7449e2c6dc8e6cf73ea8.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/dd4413d7-2e09-44cb-a552-8edc0a5a5e76.19c39877ae4d7449e2c6dc8e6cf73ea8.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/pack-12-cervezas-barcelona-beer-lager-330cc/01843701366819,2025-04-24 16:52:21
Cerveza benbrau amber ale x12,Benbrau,43200,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/2c0ded1b-9e77-49bd-a7f1-797ea229ee75.4121814c9a8c422d88bb2e9647beaa0e.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/2c0ded1b-9e77-49bd-a7f1-797ea229ee75.4121814c9a8c422d88bb2e9647beaa0e.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/cerveza-benbrau-amber-ale-x12/00780161511012,2025-04-24 16:52:28
Pack x6 west coast ipa - die berge,Keyer,13990,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/c68b4230-9c07-4f4f-85d2-9e06018796db.2c2f686532eda13c21c1107ecbdf723c.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/c68b4230-9c07-4f4f-85d2-9e06018796db.2c2f686532eda13c21c1107ecbdf723c.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/pack-x6-west-coast-ipa-die-berge/00078115984089,2025-04-24 16:52:28
Cerveza cafalate 330cc 4un austral,Austral,7300,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/be877320-a233-4c2e-9bca-0a25358afeb4.ae9a88166178647f7ba779384988daa8.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/be877320-a233-4c2e-9bca-0a25358afeb4.ae9a88166178647f7ba779384988daa8.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/cerveza-cafalate-330cc-4un-austral/00780963410007,2025-04-24 16:52:28
Cerveza 4.9g quimera session ipa,Quimera,15990,Cervezas,Jumbo,"https://i5.walmartimages.cl/asr/754e3975-1264-481c-bc73-eb699bcadce9.1cd61ecabb39ee642a4a97ce5ef1b6aa.jpeg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/asr/754e3975-1264-481c-bc73-eb699bcadce9.1cd61ecabb39ee642a4a97ce5ef1b6aa.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/cerveza-4-9g-quimera-session-ipa/00780462221016,2025-04-24 16:52:28
Cerveza lager botella,Heineken,9660,Cervezas,Jumbo,"https://i5.walmartimages.cl/images/product-images/img_large/00780210000418l.jpg?odnHeight=290&odnWidth=290&odnBg=FFFFFF 1x, https://i5.walmartimages.cl/images/product-images/img_large/00780210000418l.jpg?odnHeight=580&odnWidth=580&odnBg=FFFFFF 2x",https://www.lider.cl/ip/cervezas/cerveza-lager-botella/00780210000418,2025-04-24 16:52:28
Pack 18 un. cerveza corona lager 4.5° 330 cc,Corona,14390,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/438410-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-18-unidades-cerveza-corona-lager-4-5g-330-cc-1976139-pak/p,2025-04-24 16:53:09
Pack 6 un. cerveza stones maracuya fuit beer 2.5° 350 cc,Stones,3990,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/442571-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-stones-maracuya-fuit-beer-2-5g-350-cc-1649567-pak/p,2025-04-24 16:53:09
Pack 6 un. cerveza stones berries 2.5° 350 cc,Stones,3990,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/457930-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-un-cerveza-stones-berries-2-5-350-cc-2020036-pak/p,2025-04-24 16:53:09
Pack 24 un. cerveza quilmes lager 4.9° 300 cc,Quilmes,11990,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/388428-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-24-unidades-cerveza-quilmes-lager-4-9g-300-cc-1962096-pak/p,2025-04-24 16:53:09
Pack 18 un. cerveza sol lager 4.5° 330 cc,Sol,10990,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/448390-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-18-unidades-cerveza-sol-lager-4-5g-330-cc-1964132-pak/p,2025-04-24 16:53:09
Pack 6 un. cerveza budweiser lager 5.0° 473 cc,Budweiser,4490,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/436808-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-budweiser-lager-5-0g-473-cc-1730208-pak/p,2025-04-24 16:53:09
Pack 12 un. cerveza heineken 350 cc,Heineken,6990,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/465507-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-12-un-cerveza-heineken-350-cc-449947/p,2025-04-24 16:53:09
Pack 6 un. cerveza stones limon fruit beer 2.5° 350 cc,Stones,3990,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/442750-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-stones-limon-fruit-beer-2-5g-350-cc-263481-pak/p,2025-04-24 16:53:09
Pack 6 un. cerveza coors lager 5.0° 470 cc,Coors,4490,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/428301-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-coors-lager-5-0g-470-cc-1986302-pak/p,2025-04-24 16:53:09
Pack 6 un. cerveza royal guard premium lager 5.0° 470 cc,Royal guard,4790,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/435427-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-6-unidades-cerveza-royal-guard-premium-lager-5-0g-470-cc-1675318-pak/p,2025-04-24 16:53:09
Pack 12 un. cerveza coors lager 5.0° 350 cc,Coors,6990,Cervezas,Jumbo,https://santaisabel.vtexassets.com/arquivos/ids/428242-180-180?width=180&height=180&aspect=true,https://www.santaisabel.cl/pack-12-unidades-cerveza-coors-lager-5-0g-350-cc-1966564-pak/p,2025-04-24 16:53:09
