product_name,brand,price,category,market_name,image_url,link,query_date
Pack 6 un. cerveza coors lager 5.0° 355 cc,Coors,4990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/310929-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-coors-lager-5-0g-355-cc-1800112-pak/p,2025-04-24 15:56:47
Pack 18 un. cerveza royal guard premium lager 5.0° 355 cc,Royal guard,11990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/331247-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-18-unidades-cerveza-royal-guard-premium-lager-5-0g-355-cc-1997506/p,2025-04-24 15:56:48
Pack 6 un. cerveza stones limon fruit beer 2.5° 350 cc,Stones,3990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/307522-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-stones-limon-fruit-beer-2-5g-350-cc-263481-pak/p,2025-04-24 15:56:48
Pack 6 un. cerveza stones berries 2.5° 350 cc,Stones,3990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/340556-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-un-cerveza-stones-berries-2-5-350-cc-2020036-pak/p,2025-04-24 15:56:48
Pack 6 un. cerveza corona lager 4.5° 330 cc,Corona,5890,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/312476-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-corona-lager-4-5g-330-cc-1850069-pak/p,2025-04-24 15:56:48
Pack 6 un. cerveza royal guard premium lager 5.0° 470 cc,Royal guard,5590,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/314610-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-royal-guard-premium-lager-5-0g-470-cc-1675318-pak/p,2025-04-24 15:56:48
Pack 12 un. cerveza budweiser 5.0° 354 cc,Budweiser,6990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/320491-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-12-unidades-cerveza-budweiser-5-0g-354-cc-1976134-pak/p,2025-04-24 15:56:48
Pack 6 un. cerveza budweiser lager 5.0° 473 cc,Budweiser,5290,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/308390-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-budweiser-lager-5-0g-473-cc-1730208-pak/p,2025-04-24 15:56:49
Pack 6 un. cerveza budweiser 5.0° 330 cc,Budweiser,6390,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/314823-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-budweiser-5-0g-330-cc-1895061-pak/p,2025-04-24 15:56:49
Pack 6 un. cerveza peroni premium lager 5.1° 330 cc,Peroni,5990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/308665-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-peroni-premium-lager-5-1g-330-cc-1744805-pak/p,2025-04-24 15:56:49
Pack 4 un. cerveza guinness stout 4.2° 440 cc,Guinness,10990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/318656-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-4-unidades-cerveza-guinness-stout-4-2g-440-cc-1947528-pak/p,2025-04-24 15:56:49
Pack 6 un. cerveza escudo lager 5.5° 350 cc,Escudo,3790,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/307731-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-escudo-lager-5-5g-350-cc-263555-pak/p,2025-04-24 15:56:49
Cerveza mahou session ipa 4.5° 330 cc,Mahou,1290,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/312794-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-mahou-session-ipa-4-5g-330-cc-1855316/p,2025-04-24 15:56:49
Pack 6 un. cerveza stones mango fruit beer 2.5° 350 cc,Stones,3990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/307750-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-stones-mango-fruit-beer-2-5g-350-cc-1538732-pak/p,2025-04-24 15:56:49
Pack 4 un. cerveza mahou alhambra strong lager 6.4° 330 cc,Mahou,6690,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/312986-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-4-unidades-cerveza-mahou-alhambra-strong-lager-6-4g-330-cc-1603574-pak/p,2025-04-24 15:56:50
Pack 12 un. cerveza miller lager 4.7° 330 cc,Miller,11990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/317318-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-12-unidades-cerveza-miller-lager-4-7g-330-cc-1943049/p,2025-04-24 15:56:50
Cerveza mahou lager 4.7° 500 cc,Mahou,1090,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/303990-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-mahou-lager-4-7g-500-cc-1603572/p,2025-04-24 15:56:50
Pack 6 un. cerveza mahou lager sin gluten 5.5° 330 cc,Mahou,9590,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/308506-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-mahou-lager-sin-gluten-5-5g-330-cc-1726572-pak/p,2025-04-24 15:56:50
Cerveza schöfferhofer trigo pomelo 2.5° 500 cc,Schöfferhofer,1630,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/307189-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-schofferhofer-trigo-pomelo-2-5g-500-cc-1630272/p,2025-04-24 15:56:50
Pack 6 un. cerveza stella artois lager 4.8° 330 cc,Stella artois,6090,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/307480-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-stella-artois-lager-4-8g-330-cc-1123745-pak/p,2025-04-24 15:56:50
Pack 6 un. cerveza mahou 5 estrellas pale lager 5.5° 250 cc,Mahou,5190,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/317127-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-mahou-5-estrellas-pale-lager-5-5g-250-cc-1939237-pak/p,2025-04-24 15:56:51
Pack 6 un. cerveza cusqueña golden lager 5.0° 330 cc,Cusqueña,4590,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/307635-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-cusquena-golden-lager-5-0g-330-cc-263541-pak/p,2025-04-24 15:56:51
Pack 6 un. cerveza quilmes lager 4.9° 473 cc,Quilmes,4490,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/322520-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-quilmes-lager-4-9g-473-cc-1934155-pak/p,2025-04-24 15:56:51
Pack 6 un. cerveza mahou 5 estrellas pale lager 5.5° 330 cc,Mahou,7590,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/308641-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-mahou-5-estrellas-pale-lager-5-5g-330-cc-1613672-pak/p,2025-04-24 15:56:51
Pack 6 un. cerveza cristal lager 4.6° 350 cc,Cristal,3790,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/307714-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-cristal-lager-4-6g-350-cc-263535-pak/p,2025-04-24 15:56:51
Pack 4 un. cerveza alhambra red ale 7.2° 330 cc,Alhambra,6690,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/317274-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-4-unidades-cerveza-alhambra-red-ale-7-2g-330-cc-1939238-pak/p,2025-04-24 15:56:51
Pack 12 un. cerveza coors original 5.0° 355 cc,Coors,7990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/409715-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-cerveza-coors-5-botella-12x355cc-2030064-pak/p,2025-04-24 15:56:51
Pack 12 un. cerveza mahou lager 4.8° 330 cc,Mahou,8990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/313126-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-12-unidades-cerveza-mahou-lager-4-8g-330-cc-1855343-pak/p,2025-04-24 15:56:52
Cerveza oettinger schwarz stout 4.9° 500 cc,Oettinger,990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/315751-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-oettinger-schwarz-stout-4-9g-500-cc-1904091/p,2025-04-24 15:56:52
Pack 6 un. cerveza cusqueña golden lager 4.8° 355 cc,Cusqueña,4190,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/307844-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-cusquena-golden-lager-4-8g-355-cc-1552711-pak/p,2025-04-24 15:56:52
Cerveza blue moon belgian white 5.4° 473 cc,Blue moon,2190,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/321865-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-blue-moon-belgian-white-5-4g-473-cc-1983163/p,2025-04-24 15:56:58
Pack 6 un. cerveza morenita malta 4.6° 350 cc,Morenita,5790,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/307814-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-morenita-malta-4-6g-350-cc-1469550-pak/p,2025-04-24 15:56:59
Pack 6 un. cerveza stella artois lager 4.8° 473 cc,Stella artois,5290,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/309019-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-stella-artois-lager-4-8g-473-cc-1730209-pak/p,2025-04-24 15:56:59
Cerveza gulden draak classic quadruple 10.5° 330 cc,Gulden draak,2790,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/302544-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-gulden-draak-classic-quadruple-10-5g-330-cc-639065/p,2025-04-24 15:56:59
Cerveza oettinger weissbier 4.9° 500 cc,Oettinger,990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/315790-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-oettinger-weissbier-4-9g-500-cc-1904089/p,2025-04-24 15:56:59
Pack 6 un. cerveza heineken lager 5.0° 330 cc,Heineken,4990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/307626-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-heineken-lager-5-0g-330-cc-263585-pak/p,2025-04-24 15:56:59
Pack 6 un. cerveza estrella damm lager 4.3° 330 cc,Damm,5990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/308521-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-estrella-damm-lager-4-3g-330-cc-1042541-pak/p,2025-04-24 15:56:59
Pack 6 un. cerveza royal guard golden lager 4.5° 355 cc,Royal guard,4990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/319719-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-royal-guard-golden-lager-4-5g-355-cc-1966563-pak/p,2025-04-24 15:56:59
Cerveza guinness 4.2° lata 440 cc,Guinness,2990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/318455-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-guinness-4-2g-lata-440-cc-1947528/p,2025-04-24 15:56:59
Pack 18 un. cerveza cristal lager 4.6° 355 cc,Cristal,10990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/330289-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-18-unidades-cerveza-cristal-lager-4-6g-355-cc-1997505/p,2025-04-24 15:57:00
Cerveza bitburger premium pils 4.8° 5 l,Bitburger,20990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/302090-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-bitburger-premium-pils-4-8g-5-l-1640829/p,2025-04-24 15:57:00
Pack 4 un. cerveza mahou maestra doble lúpulo 7.5° 330 cc,Mahou,5990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/308478-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-4-unidades-cerveza-mahou-maestra-doble-lupulo-7-5g-330-cc-1726571-pak/p,2025-04-24 15:57:00
Pack 12 un. cerveza becker 354 cc,Becker,6290,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/320535-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-becker-12-unidades-354-cc-1976129-pak/p,2025-04-24 15:57:00
Cerveza benediktiner weissbier 5.4° 500 cc,Benediktiner,2190,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/303761-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-benediktiner-weissbier-5-4g-500-cc-1532903/p,2025-04-24 15:57:00
Cerveza mahou lager 6.1° 330 cc,Mahou,1790,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/316234-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-mahou-lager-6-1g-330-cc-1931537/p,2025-04-24 15:57:00
Cerveza gulden draak brewmaster 10.5° 330 cc,Gulden draak,3790,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/309433-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-gulden-draak-brewmaster-10-5g-330-cc-1743062/p,2025-04-24 15:57:01
Pack 6 un. cerveza royal guard premium lager 5.0° 355 cc,Royal guard,4990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/307446-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-royal-guard-premium-lager-5-0g-355-cc-263658-pak/p,2025-04-24 15:57:01
Cerveza singha lager 5° lata 490 cc,Singha,1043,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/319177-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-singha-lager-5g-lata-490-cc-1964060/p,2025-04-24 15:57:01
Cerveza bitburger premium pils 4.8° 500 cc,Bitburger,1490,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/302128-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-bitburger-premium-pils-4-8g-500-cc-1047037/p,2025-04-24 15:57:01
Pack 6 un. cerveza sol lager 4.5° 330 cc,Sol,5790,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/307525-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-sol-lager-4-5g-330-cc-263665-pak/p,2025-04-24 15:57:01
Cerveza la chouffe ale 8.0° 330 cc,La chouffe,2990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/303940-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-la-chouffe-ale-8-0g-330-cc-1331044/p,2025-04-24 15:57:01
Cerveza gulden draak 9000 quadruple 10.5° 330 cc,Gulden draak,3090,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/302499-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-gulden-draak-9000-quadruple-10-5g-330-cc-1349050/p,2025-04-24 15:57:01
Pack 12 un. cerveza stella artois 330 cc,Stella artois,7990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/320520-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pk-cerveza-stella-4-8g-bot-12x330cc-1975243/p,2025-04-24 15:57:02
Cerveza gulden draak classic strong dark ale 10.5° 750 cc,Gulden draak,7490,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/303960-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-gulden-draak-classic-strong-dark-ale-10-5g-750-cc-1210058/p,2025-04-24 15:57:02
Pack 5 un. cerveza mahou variedades 7.5° 330 cc,Mahou,10490,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/315943-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-5-unidades-cerveza-mahou-variedades-7-5g-330-cc-1929058/p,2025-04-24 15:57:02
Pack 6 un. cerveza budweiser lager 5.0° 354 cc,Budweiser,4190,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/307666-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-cerveza-budweiser-lata-6-unid-355-cc-c-u/p,2025-04-24 15:57:02
Cerveza erdinger weibbier 5.3° 500 cc,Erdinger,2590,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/302317-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-erdinger-weibbier-5-3g-500-cc-263580/p,2025-04-24 15:57:02
Pack 6 un. cerveza royal guard premium lager 5.0° 350 cc,Royal guard,7590,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/307449-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-royal-guard-premium-lager-5-0g-350-cc-263660-pak/p,2025-04-24 15:57:02
Pack 4 un. cerveza damm daura lager sin gluten 4.6° 330 cc,Damm,7990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/307684-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-4-unidades-cerveza-damm-daura-lager-sin-gluten-4-6g-330-cc-1042543-pak/p,2025-04-24 15:57:02
Cerveza gulden draak imperial stout 12° 330 cc,Gulden draak,3600,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/315739-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-gulden-draak-imperial-stout-12g-330-cc-1927156/p,2025-04-24 15:57:02
Caja 24 un. cerveza peroni nastro azzurro botella 330 cc,Peroni,30360,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/336998-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/caja-24-un-cerveza-peroni-nastro-azzuro-botella-330-cc/p,2025-04-24 15:57:03
Cerveza schöfferhofer sandía hefeweizen beer 2.5° 500 cc,Schöfferhofer,1630,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/322410-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-schofferhofer-sandia-hefeweizen-beer-2-5g-500-cc-1989055/p,2025-04-24 15:57:03
Cerveza paulaner münchner lager 4.9° 500 cc,Paulaner,2690,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/303859-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-paulaner-munchner-lager-4-9g-500-cc-1551617/p,2025-04-24 15:57:03
Cerveza benediktiner helles lager 5.0° 500 cc,Benediktiner,1490,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/303788-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-benediktiner-helles-lager-5-0g-500-cc-1642326/p,2025-04-24 15:57:03
Cerveza viiking strong lager 8.5° 500 cc,Viiking,1290,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/313271-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-viiking-strong-lager-8-5g-500-cc-1857525/p,2025-04-24 15:57:03
Cerveza benediktiner dunkel 5.4° 500 cc,Benediktiner,2190,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/303777-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-benediktiner-dunkel-5-4g-500-cc-1590223/p,2025-04-24 15:57:03
Cerveza singha lager 5° botella 330 cc,Singha,903,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/319197-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-singha-lager-5g-botella-330-cc-1964062/p,2025-04-24 15:57:03
Pack 12 un. cerveza miller lager 4.7° 330 cc,Miller,13490,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/317214-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-12-unidades-cerveza-miller-lager-4-7g-330-cc-1943051/p,2025-04-24 15:57:04
Cerveza schöfferhofer trigo pomelo 2.5° 330 cc,Schöfferhofer,2290,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/303826-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-schofferhofer-trigo-pomelo-2-5g-330-cc-1032052/p,2025-04-24 15:57:04
Pack 6 un. cerveza cusqueña golden lager 5.0° 473 cc,Cusqueña,6790,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/309587-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-cusquena-golden-lager-5-0g-473-cc-1767156-pak/p,2025-04-24 15:57:04
Pack 6 un. cerveza heineken lager 5.0° 350 cc,Heineken,7190,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/307658-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-heineken-lager-5-0g-350-cc-263586-pak/p,2025-04-24 15:57:10
Cerveza paulaner weissbier 5.5° 500 cc,Paulaner,2190,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/314311-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-paulaner-weissbier-5-5g-500-cc-1874767/p,2025-04-24 15:57:10
Pack 6 un. cerveza báltica dry lager 5.8° 473 cc,Báltica,3450,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/311794-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-baltica-dry-lager-5-8g-473-cc-1750318-pak/p,2025-04-24 15:57:10
Pack 4 un. cerveza asahi lager 5.0° 330 cc,Asahi,5290,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/310912-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-4-unidades-cerveza-asahi-lager-5-0g-330-cc-1784285-pak/p,2025-04-24 15:57:11
Pack 6 un. cerveza miller lager 4.6° 355 cc,Miller,8990,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/317194-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-miller-lager-4-6g-355-cc-1928372-pak/p,2025-04-24 15:57:11
Pack 4 un. cerveza estrella galicia premium lager 4.7° 330 cc,Estrella galicia,6290,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/321073-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-4-unidades-cerveza-estrella-galicia-premium-lager-4-7g-330-cc-1961305-pak/p,2025-04-24 15:57:11
Cerveza paulaner dunkel 5.3° 500 cc,Paulaner,2190,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/314145-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-paulaner-dunkel-5-3g-500-cc-1874768/p,2025-04-24 15:57:11
Pack 6 un. cerveza miller lager 4.7° 355 cc,Miller,5490,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/307511-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/pack-6-unidades-cerveza-miller-lager-4-7g-355-cc-976035-pak/p,2025-04-24 15:57:11
Cerveza paulaner weissbier 5.5° 500 cc,Paulaner,2590,Cervezas,Jumbo,https://jumbocl.vtexassets.com/arquivos/ids/303848-160-160?width=160&height=160&aspect=true,https://www.jumbo.cl/cerveza-paulaner-weissbier-5-5g-500-cc-908909/p,2025-04-24 15:57:11
